Car_Loan_Application_ID,Requested_Amount_In_INR,Age,Applicant_Postal_Code,Car_Fullname,Loan_Term,Applicant_State_Desc,Applicant_City_Desc,Car_Loan_Application_Creation_Date,Car_Type,Cibil_Score,Car_Loan_Disbursed,IRR
9378,250000,27.58,140301.0,Hyundai - Hyundai I 10 Era,60.0,Punjab,Mohali,2013-06-12 11:21:00,Compact,832.0,No,12.0
9379,250000,53.0,160062.0,Hyundai - Verna,36.0,Punjab,Mohali,2013-06-12 13:46:00,Mid-Size,679.0,Yes,16.66
9380,239000,56.0,134110.0,Ford - Ford Figo 1.4 Tdci,24.0,Haryana,Panchkula,2013-06-14 12:23:00,Compact,872.0,Yes,15.48
9381,1200000,50.25,160055.0,Skoda - Skoda Superb 1.8,60.0,Punjab,Mohali,2013-06-14 12:01:00,Premium-I,823.0,Yes,16.39
9383,360000,27.0,160002.0,Maruti - Swift,36.0,Chandigarh,Chandigarh,2013-06-24 13:07:00,Compact,738.0,No,24.9
9384,278500,30.67,134109.0,Hyundai - Santro Xing Gl,36.0,Haryana,Panchkula,2013-06-26 17:17:00,Compact,798.0,Yes,16.01
9386,941000,32.17,134109.0,Hyundai - Verna,36.0,Haryana,Panchkula,2013-06-26 17:32:00,Mid-Size,788.0,Yes,16.0
9387,1178000,44.42,160008.0,Honda - Honda Crv 2.4,24.0,Chandigarh,Chandigarh,2013-06-27 18:02:00,SUV,852.0,Yes,14.47
9388,354200,32.83,134112.0,Mitsubishi - Lancer Lxd,30.0,Haryana,Panchkula,2013-06-27 16:32:00,Mid-Size,821.0,No,17.0
9389,325000,36.25,160001.0,Maruti - Swift Dzire Zxi,48.0,Chandigarh,Chandigarh,2013-06-28 15:32:00,Mid-Size,-1.0,Yes,17.39
9392,250000,57.67,160101.0,Maruti - Swift Vdi,36.0,Chandigarh,Chandigarh,2013-07-02 16:43:00,Compact,817.0,Yes,17.12
9394,150000,31.92,140603.0,Tata Motors - Indigo Cs Ls Tcici,36.0,Punjab,Mohali,2013-07-11 15:17:00,Mid-Size,819.0,No,12.4
9396,1200000,38.92,160018.0,Ford - Endeavour,60.0,Chandigarh,Chandigarh,2013-07-12 12:12:00,SUV,820.0,Yes,15.95
9398,400000,41.33,140507.0,Mahindra - Scorpio Vlx Bsiv,36.0,Punjab,Patiala,2013-07-17 12:23:00,MUV,-1.0,No,15.2
9400,1650000,30.17,160048.0,Ford - Endeavour,60.0,Chandigarh,Chandigarh,2013-07-12 15:58:00,SUV,789.0,No,19.4
9402,268121,48.58,160018.0,Hyundai - Accent,35.0,Chandigarh,Chandigarh,2013-07-17 15:32:00,Mid-Size,760.0,Yes,17.77
9403,495000,44.33,140301.0,Hyundai - Hyundai Verna I,36.0,Punjab,Mohali,2013-07-19 17:18:00,Mid-Size,809.0,Yes,14.8
9405,760000,36.92,160019.0,Honda - Honda City 1.5 S,36.0,Chandigarh,Chandigarh,2013-07-23 13:05:00,Mid-Size,733.0,No,12.5
9407,600000,60.25,160068.0,Honda - Honda City 1.3 Exi,60.0,Punjab,Mohali,2013-07-27 15:46:00,Mid-Size,816.0,No,14.8
9408,200000,39.5,160014.0,Skoda - Skoda Rapid,24.0,Chandigarh,Chandigarh,2013-08-02 11:50:00,Mid-Size,799.0,Yes,14.54
9410,1500000,47.42,160001.0,Ford - Endeavour,60.0,Chandigarh,Chandigarh,2013-08-05 13:36:00,SUV,767.0,Yes,20.1
9411,1200000,25.67,134109.0,Mahindra - Xuv 500 W8 Fwd,48.0,Haryana,Panchkula,2013-08-13 17:16:00,SUV,806.0,Yes,16.09
9413,425000,33.67,160038.0,Maruti - Swift Vdi,60.0,Chandigarh,Chandigarh,2013-08-05 16:49:00,Compact,801.0,Yes,16.23
9416,1718000,44.58,160022.0,Bmw - Bmw 530D,36.0,Chandigarh,Chandigarh,2013-08-07 18:44:00,Premium-II,751.0,Yes,16.95
9417,500000,48.67,160021.0,Toyota - Landcruiser Prado,36.0,Chandigarh,Chandigarh,2013-08-07 15:12:00,SUV,778.0,No,23.6
9418,1200000,37.67,160045.0,Toyota - Fortuner 3.0 L,36.0,Chandigarh,Chandigarh,2013-08-08 15:00:00,SUV,664.0,Yes,17.21
9419,400000,66.33,140103.0,Maruti - Swift Zxi,60.0,Punjab,Mohali,2013-08-13 15:13:00,Compact,824.0,Yes,17.17
9420,590000,27.92,160101.0,Maruti - Swift Dzire Vxi,60.0,Chandigarh,Chandigarh,2013-08-17 14:20:00,Mid-Size,787.0,Yes,16.48
9421,1200000,48.33,160064.0,Toyota - Toyota Fortuner,60.0,Punjab,Mohali,2013-08-20 14:51:00,SUV,752.0,No,21.4
9422,400000,57.25,160030.0,Toyota - Toyota Innova Gx,24.0,Chandigarh,Chandigarh,2013-08-19 16:44:00,Mid-Size,653.0,No,21.3
9423,238000,34.25,160015.0,Honda - Brio,36.0,Chandigarh,Chandigarh,2013-08-21 13:46:00,Compact,785.0,Yes,15.36
9425,500000,54.5,147301.0,Chevrolet - Optra 2.0 Lt,36.0,Punjab,Ludhiana,2013-08-27 17:20:00,Mid-Size,815.0,Yes,24.2
9426,975800,42.0,135003.0,Honda - Honda Civic Vmt,36.0,Haryana,Jagadhri,2013-08-26 17:43:00,Executive,832.0,Yes,15.52
9428,1508000,49.42,160047.0,Honda - Accord 2.4 Vtec,36.0,Chandigarh,Chandigarh,2013-08-27 15:49:00,Premium-I,763.0,Yes,16.96
9434,366800,35.5,160027.0,Nissan - Nissan Micra Xv,36.0,Chandigarh,Chandigarh,2013-09-09 12:55:00,Compact,746.0,No,25.8
9435,850000,61.67,133001.0,Mahindra - Xuv 500 W8 Fwd,60.0,Haryana,Jagadhri,2013-09-10 16:04:00,SUV,764.0,No,13.1
9437,2600000,60.08,134112.0,Audi - Audi Q7 3.0 Tdi,36.0,Haryana,Panchkula,2013-09-19 11:46:00,Premium-II,820.0,No,16.6
9438,8000000,47.58,134202.0,Land Rover - Range Rover Evoque,36.0,Haryana,Panchkula,2013-09-21 15:23:00,SUV,741.0,No,20.5
9439,500000,28.67,140301.0,Honda - Honda City 1.5 Vat,36.0,Punjab,Mohali,2013-09-26 13:17:00,Mid-Size,-1.0,Yes,17.02
9440,325000,30.92,160038.0,Hyundai - Hyundai Verna Xxi,36.0,Chandigarh,Chandigarh,2013-10-03 16:24:00,Mid-Size,-1.0,Yes,17.7
9442,350000,30.83,160101.0,Toyota - Toyota Liva Ed G,36.0,Chandigarh,Chandigarh,2013-10-03 18:02:00,Compact,772.0,Yes,17.98
9443,700000,30.58,140118.0,Volkswagan - Volkswagen Passat,36.0,Punjab,Anandpur Sahib,2013-10-08 16:02:00,Premium-I,730.0,Yes,16.9
9445,350000,34.08,160047.0,Hyundai - Hyundai Verna Xxi,60.0,Chandigarh,Chandigarh,2013-10-09 18:50:00,Mid-Size,802.0,Yes,16.36
9446,5000000,35.42,140602.0,Bmw - Bmw X6,60.0,Punjab,Fatehgarh Sahib,2013-10-17 04:05:00,Premium-II,545.0,Yes,16.59
9447,500000,50.83,134112.0,Skoda - Skoda Laura,24.0,Haryana,Panchkula,2013-10-17 04:27:00,Premium-I,754.0,No,25.9
9448,500000,54.5,160015.0,Chevrolet - Chevrolet Captiva,36.0,Chandigarh,Chandigarh,2013-10-22 03:20:00,SUV,824.0,No,14.1
9450,240000,35.83,134102.0,Hyundai - Hyundai I10 Dlite,60.0,Haryana,Panchkula,2013-10-22 02:38:00,Compact,803.0,Yes,17.1
9451,230585,45.33,134115.0,Maruti - Swift Zxi,36.0,Haryana,Panchkula,2013-10-24 04:11:00,Compact,790.0,Yes,15.82
9453,900000,53.25,134109.0,Toyota - Toyota Innova,48.0,Haryana,Panchkula,2013-10-25 05:28:00,Mid-Size,788.0,Yes,16.62
9454,487456,42.17,135003.0,Tata Motors - Indigo Manza Aura,36.0,Haryana,Jagadhri,2013-12-03 16:58:00,Mid-Size,813.0,No,22.3
9456,400000,30.92,140301.0,Honda - Honda Civic 1.8 E,60.0,Punjab,Mohali,2013-12-04 16:37:00,Executive,747.0,No,12.2
9458,245160,34.25,140603.0,Mahindra - Mahindra Xylo E2,36.0,Chandigarh,Chandigarh,2013-12-10 02:49:00,MUV,659.0,No,12.9
9459,540000,28.17,132001.0,Maruti - Swift Dzire Zxi,60.0,Haryana,Karnal,2013-12-10 06:01:00,Mid-Size,-1.0,No,19.6
9461,1500000,41.67,160062.0,Mitsubishi - Pajero Sfx,48.0,Punjab,Mohali,2013-12-11 12:16:00,SUV,756.0,No,15.7
9462,700000,27.0,160022.0,Skoda - Laura Amb 2.0 Tdi,48.0,Chandigarh,Chandigarh,2013-12-11 04:00:00,Premium-I,-1.0,Yes,16.94
9463,220000,38.25,160014.0,Maruti - Swift,36.0,Punjab,Mohali,2013-12-12 05:33:00,Compact,-1.0,No,12.0
9464,337000,32.58,134109.0,Fiat - Punto Emotion Di,36.0,Haryana,Panchkula,2013-12-20 04:39:00,Compact,752.0,No,18.6
9466,546000,44.58,134109.0,Mahindra - Scorpio Lx Bs 3,36.0,Haryana,Panchkula,2013-12-20 06:44:00,MUV,738.0,Yes,14.96
9467,450000,48.58,160059.0,Hyundai - I 20 Sportz,60.0,Punjab,Mohali,2013-12-24 02:24:00,Mid-Size,800.0,Yes,16.7
9468,160000,67.33,134112.0,Maruti - Alto Lxi,36.0,Haryana,Panchkula,2013-12-26 05:23:00,Compact,-1.0,No,26.1
9470,225000,43.92,134109.0,Ford - Ford Fiesta 1.4,24.0,Haryana,Panchkula,2013-12-28 04:35:00,Mid-Size,806.0,No,25.7
9471,316000,28.75,160062.0,Maruti - Swiftldi,60.0,Punjab,Mohali,2014-01-02 14:55:00,Compact,769.0,Yes,24.0
9472,822000,33.83,134112.0,Toyota - Innova Vx 8 Seater,36.0,Haryana,Panchkula,2014-01-04 14:35:00,Mid-Size,836.0,Yes,18.37
9473,230000,48.75,160022.0,Honda - Honda Civic 1.8 E,48.0,Chandigarh,Chandigarh,2014-01-06 11:59:00,Executive,837.0,Yes,17.55
9474,200000,67.0,140301.0,Hyundai - Santro Gl S,48.0,Punjab,Mohali,2014-01-08 17:14:00,Compact,525.0,No,26.1
9475,537822,36.92,160047.0,Ford - Ford Figo 1.4 Tdci,36.0,Chandigarh,Chandigarh,2014-01-10 13:25:00,Compact,744.0,No,16.6
9476,200000,33.92,134109.0,Tata Motors - Indigo Cs,36.0,Haryana,Panchkula,2014-01-15 13:02:00,Mid-Size,-1.0,No,26.0
9478,384500,39.17,133001.0,Toyota - Liva Gd (Ml),36.0,Haryana,Ambala,2014-01-20 15:35:00,Compact,776.0,Yes,15.58
9479,715000,41.25,135001.0,Hyundai - Verna,48.0,Haryana,Yamunanagar,2014-01-21 17:52:00,Mid-Size,779.0,No,15.0
9480,3150000,40.83,160031.0,Hyundai - Hyundai Verna I,36.0,Chandigarh,Chandigarh,2014-01-23 16:54:00,Mid-Size,799.0,Yes,18.45
9481,400000,26.75,160101.0,Hyundai - Verna,60.0,Chandigarh,Chandigarh,2014-02-03 16:39:00,Mid-Size,710.0,No,22.2
9484,246000,59.08,160036.0,Maruti - Alto K 10 Lxi,60.0,Chandigarh,Chandigarh,2014-02-10 15:10:00,Compact,840.0,No,26.0
9486,3500000,38.58,134112.0,Bmw - Bmw 650I Coupe,48.0,Haryana,Panchkula,2014-02-12 15:39:00,Premium-II,570.0,No,22.8
9487,1000000,36.0,140603.0,Toyota - Fortuner 4 Wd,36.0,Punjab,Mohali,2014-02-13 12:53:00,SUV,-1.0,Yes,17.94
9488,405000,32.08,135003.0,Toyota - Toyota Etios 1.5L,48.0,Haryana,Jagadhri,2014-02-13 16:49:00,Mid-Size,769.0,No,13.7
9490,400000,62.0,134203.0,Tata Motors - Tata Safari,36.0,Haryana,Naraingarh,2014-02-22 18:38:00,MUV,776.0,Yes,17.38
9491,175000,33.08,160051.0,Maruti - Alto K 10 Lxi,24.0,Chandigarh,Chandigarh,2014-02-28 15:54:00,Compact,734.0,Yes,19.56
9493,115000,37.92,140101.0,Chevrolet - Spark 1.0 Lt,36.0,Punjab,Mohali,2014-03-03 16:58:00,Mid-Size,-1.0,Yes,18.04
9494,350000,27.83,140106.0,Maruti - Swift Vdi,48.0,Punjab,Mohali,2014-02-26 20:15:00,Compact,773.0,No,22.4
9495,350000,35.83,147001.0,Maruti - Swift Dzire Vdi,48.0,Punjab,Patiala,2014-03-04 15:31:00,Mid-Size,692.0,Yes,17.41
9496,500000,44.58,160025.0,Mahindra - Scorpio Vlx At,60.0,Chandigarh,Chandigarh,2014-03-05 17:58:00,MUV,778.0,Yes,17.11
9497,465000,32.08,135001.0,Honda - Honda City Gxi,36.0,Haryana,Jagadhri,2014-03-07 15:05:00,Mid-Size,796.0,Yes,17.8
9498,343000,31.92,140507.0,Maruti - Swift Vdi,36.0,Punjab,Mohali,2014-03-10 12:12:00,Compact,622.0,No,21.9
9499,1300000,38.33,160047.0,Bmw - Bmw 525D,48.0,Chandigarh,Chandigarh,2014-03-11 15:25:00,Premium-II,810.0,Yes,17.33
9500,450000,54.58,134109.0,Maruti - Swift Dzire Vdi,36.0,Haryana,Panchkula,2014-03-12 12:56:00,Mid-Size,617.0,Yes,18.2
9501,4000000,30.17,134107.0,Audi - Audi Q7 4.2 Tdi,36.0,Haryana,Panchkula,2014-03-12 13:04:00,Premium-II,703.0,Yes,17.32
9502,334000,55.33,160022.0,Honda - Honda Civic 1.8 E,36.0,Chandigarh,Chandigarh,2014-03-12 16:58:00,Executive,769.0,Yes,18.26
9504,375000,60.08,160021.0,Bmw - Bmw 320I,36.0,Chandigarh,Chandigarh,2014-03-18 16:32:00,Premium-II,844.0,Yes,17.78
9505,807000,35.75,133001.0,Hyundai - Verna,48.0,Haryana,Ambala,2014-03-21 17:03:00,Mid-Size,758.0,No,15.2
9506,1098223,32.83,134107.0,Skoda - Skoda Laura,36.0,Haryana,Panchkula,2014-03-21 16:16:00,Premium-I,842.0,Yes,14.51
9507,157000,23.92,160002.0,Hyundai - Santro Gl S,36.0,Chandigarh,Chandigarh,2014-03-24 14:52:00,Compact,-1.0,No,16.9
9508,2900000,41.83,160059.0,Mercedez Benz - Mercedes E 350 Cdi,36.0,Punjab,Mohali,2014-03-25 12:42:00,Premium-II,533.0,Yes,17.36
9509,800000,49.33,160102.0,Chevrolet - Chevrolet Cruze,60.0,Chandigarh,Chandigarh,2014-03-30 12:43:00,Executive,735.0,No,19.3
9510,700000,22.5,160016.0,Ford - Endeavour 4 X 2,48.0,Chandigarh,Chandigarh,2014-04-07 16:24:00,SUV,-1.0,No,11.7
9511,850000,36.0,140603.0,Skoda - Skoda Laura,60.0,Punjab,Mohali,2014-04-04 16:15:00,Premium-I,-1.0,No,26.4
9512,500000,43.75,160002.0,Toyota - Innova V 7,36.0,Chandigarh,Chandigarh,2014-04-07 17:15:00,MUV,787.0,No,12.9
9513,350000,34.25,160047.0,Chevrolet - Cruze,48.0,Chandigarh,Chandigarh,2014-04-15 13:29:00,Executive,629.0,Yes,17.93
9515,893279,62.25,160001.0,Chevrolet - Chevrolet Cruze,36.0,Chandigarh,Chandigarh,2014-04-09 12:15:00,Executive,828.0,Yes,15.54
9516,700000,31.25,160103.0,Chevrolet - Chevrolet Cruze,60.0,Punjab,Mohali,2014-04-11 11:13:00,Executive,-1.0,No,23.8
9517,300000,23.5,134109.0,Fiat - Lineaemopk,48.0,Haryana,Panchkula,2014-04-12 10:59:00,Mid-Size,795.0,No,13.3
9518,490000,37.83,160055.0,Toyota - Toyota Etios Vx,60.0,Punjab,Mohali,2014-04-16 11:01:00,Mid-Size,-1.0,No,22.2
9519,625000,37.42,160101.0,Volkswagan - Vw Vento Diesel,60.0,Chandigarh,Chandigarh,2014-04-16 15:42:00,Mid-Size,634.0,No,25.4
9520,400000,40.42,160101.0,Toyota - Innova 2.5 Aqm,24.0,Chandigarh,Chandigarh,2014-04-19 12:38:00,Mid-Size,-1.0,Yes,18.7
9521,1000000,44.33,134109.0,Skoda - Skoda Laura,36.0,Haryana,Panchkula,2014-04-19 16:58:00,Premium-I,779.0,No,16.1
9522,500000,38.17,160010.0,Maruti - Sx4Vxi,36.0,Chandigarh,Chandigarh,2014-04-23 16:34:00,Mid-Size,801.0,Yes,15.75
9523,575330,53.5,171005.0,Others - Maruti Swift Desire,36.0,Himachal Pradesh,Shimla,2014-05-02 15:24:00,Mid-Size,733.0,Yes,14.7
9524,300000,30.08,160002.0,Maruti - Swift,36.0,Chandigarh,Chandigarh,2014-05-07 11:35:00,Compact,738.0,Yes,17.83
9526,800000,29.75,140601.0,Toyota - Innova 2.5 Aqm,60.0,Punjab,Mohali,2014-05-17 16:29:00,MUV,-1.0,No,24.5
9527,1200000,60.08,160047.0,Toyota - Fortuner 3.0 L,60.0,Chandigarh,Chandigarh,2014-05-07 11:47:00,SUV,-1.0,Yes,16.1
9530,600000,43.5,135003.0,Mahindra - Bolero Di 2Wd,36.0,Haryana,Jagadhri,2014-05-07 16:11:00,MUV,737.0,Yes,15.51
9531,350000,50.83,135001.0,Hyundai - I 20 Sportz,48.0,Haryana,Yamunanagar,2014-05-12 17:42:00,Mid-Size,-1.0,No,15.7
9532,425000,26.58,160047.0,Hyundai - I20 Magna,60.0,Chandigarh,Chandigarh,2014-05-13 10:51:00,Mid-Size,-1.0,No,25.2
9533,3157000,33.83,160030.0,Audi - Audi A4 3.2 Fsi,60.0,Chandigarh,Chandigarh,2014-05-17 17:38:00,Premium-II,828.0,No,26.5
9534,4000000,35.67,171004.0,Bmw - Bmw X6,60.0,Himachal Pradesh,Shimla,2014-05-17 17:38:00,Premium-II,685.0,Yes,18.18
9535,275000,61.83,140301.0,Hyundai - Verna Crdi Sx,36.0,Punjab,Kharar,2014-05-22 15:57:00,Mid-Size,735.0,Yes,18.08
9537,618142,39.75,136118.0,Nissan - Nissan Sunny,36.0,Haryana,Kurukshetra,2014-05-22 17:18:00,Mid-Size,-1.0,Yes,15.4
9538,165000,25.5,160002.0,Honda - Brio,24.0,Chandigarh,Chandigarh,2014-05-23 15:06:00,Compact,684.0,No,24.7
9539,700000,37.5,160010.0,Toyota - Innova 2.5 Aqm,60.0,Chandigarh,Chandigarh,2014-05-23 18:51:00,Mid-Size,813.0,Yes,17.01
9540,700000,36.42,140507.0,Toyota - Innova 2.5 Aqm,60.0,Punjab,Mohali,2014-05-23 17:42:00,Mid-Size,776.0,Yes,16.91
9541,7000000,33.17,160014.0,Toyota - Innova Vx 8 Seater,60.0,Chandigarh,Chandigarh,2014-05-23 18:03:00,MUV,801.0,Yes,16.91
9543,393000,55.58,134109.0,Toyota - Innova 2.5 Aqm,24.0,Haryana,Panchkula,2014-05-23 18:53:00,Mid-Size,759.0,Yes,17.52
9544,609992,23.25,140603.0,Nissan - Nissan Sunny,60.0,Punjab,Mohali,2014-05-24 11:01:00,Mid-Size,790.0,No,24.8
9545,500000,27.25,140301.0,Hyundai - Verna Crdi Sx,48.0,Punjab,Kharar,2014-05-28 12:46:00,Mid-Size,786.0,No,20.1
9546,350000,44.5,160047.0,Tata Motors - T Indigo Manza Aq,48.0,Chandigarh,Chandigarh,2014-05-28 11:48:00,Mid-Size,819.0,Yes,16.74
9547,499400,50.33,134116.0,Mahindra - Scorpio Vn,36.0,Haryana,Panchkula,2014-05-28 15:48:00,MUV,810.0,Yes,26.5
9548,1223000,38.83,134112.0,Toyota - Innova 2.5 Aqm,48.0,Haryana,Panchkula,2014-05-28 19:00:00,MUV,695.0,No,25.0
9549,100000,54.67,140603.0,Maruti - Maruti Wagon R,24.0,Punjab,Mohali,2014-06-04 15:36:00,Compact,841.0,Yes,15.37
9550,450000,43.0,147001.0,Ford - Endeavour 4 X 4,60.0,Punjab,Patiala,2014-06-05 12:19:00,SUV,774.0,Yes,16.48
9551,450000,29.42,140301.0,Honda - Honda City,48.0,Punjab,Kharar,2014-06-06 18:13:00,Mid-Size,685.0,No,17.2
9553,200000,58.67,160002.0,Fiat - Grande Punto 1.3 Emo,48.0,Chandigarh,Chandigarh,2014-06-21 12:54:00,Compact,-1.0,No,19.2
9555,450000,24.12,140301.0,Ford - Ford Figo 1.4 Tdci,60.0,Punjab,Kharar,2014-06-26 17:15:00,Compact,0.0,Yes,16.95
9556,1700000,31.33,140413.0,Toyota - Fortuner 4 Wd,60.0,Punjab,Mohali,2014-06-29 14:11:00,SUV,739.0,Yes,15.72
9557,425000,40.5,160052.0,Ford - Ford Figo,36.0,Punjab,Mohali,2014-07-08 16:03:00,Compact,812.0,No,13.8
9558,500000,44.58,147001.0,Mahindra - Scorpio Sle,48.0,Punjab,Patiala,2014-07-11 14:35:00,MUV,-1.0,Yes,18.11
9560,1300000,53.17,160055.0,Toyota - Fortuner 4 Wd,60.0,Punjab,Mohali,2014-07-23 15:43:00,SUV,-1.0,Yes,15.23
9561,1521000,30.6,134116.0,Skoda - Skoda Yeti 1.4 Tsi,48.0,Haryana,Panchkula,2014-07-25 14:02:00,SUV,790.0,No,21.0
9563,500000,32.67,160062.0,Chevrolet - Optra Magnum Ls,60.0,Punjab,Mohali,2014-07-25 11:56:00,Mid-Size,782.0,Yes,17.41
9564,200000,24.1,160019.0,Mahindra - Mahindra Verito,36.0,Chandigarh,Chandigarh,2014-07-25 11:16:00,Compact,0.0,No,14.4
9565,155000,26.25,134112.0,Honda - Brio,36.0,Haryana,Panchkula,2014-07-25 12:51:00,Compact,779.0,Yes,18.42
9567,895000,27.83,134109.0,Hyundai - Hyundai Verna I,48.0,Haryana,Panchkula,2014-07-27 13:27:00,Mid-Size,775.0,No,11.5
9568,225000,67.9,140407.0,Hyundai - Verna,36.0,Punjab,Fatehgarh Sahib,2014-07-26 16:40:00,Mid-Size,-1.0,No,12.5
9570,250000,39.3,160101.0,Fiat - Grande Punto 1.3 Emo,36.0,Chandigarh,Chandigarh,2014-07-30 13:24:00,Compact,764.0,No,23.6
9571,375000,47.33,160030.0,Hyundai - I 20 Sportz,60.0,Chandigarh,Chandigarh,2014-07-29 17:00:00,Mid-Size,828.0,Yes,16.48
9572,700000,55.5,140601.0,Toyota Innova 2013 2.5 Vx 7 Str Bs-Iv,60.0,Punjab,Mohali,2014-08-14 17:58:00,MUV,836.0,Yes,16.32
9574,400000,33.5,140406.0,Volkswagen Jetta Comfortline Tsi,60.0,Punjab,Fatehgarh Sahib,2014-08-16 16:15:00,Premium-I,755.0,No,14.3
9576,250000,23.5,160051.0,Maruti Suzuki Swift Dzire Lxi,48.0,Chandigarh,Chandigarh,2014-08-18 15:05:00,Mid-Size,-1.0,No,23.2
9577,350000,44.0,160055.0,Tata Safari 4X2 Ex Dicor Bs-Iv,60.0,Chandigarh,Chandigarh,2014-08-19 16:25:00,MUV,788.0,No,25.7
9578,430000,24.83,160007.0,Volkswagen Polo Highline1.2L (P),60.0,Chandigarh,Chandigarh,2014-08-19 18:36:00,Compact,-1.0,Yes,16.35
9579,259178,41.67,133001.0,Tata Indica Vista D90 Vx Bs Iv,36.0,Haryana,Ambala,2014-08-20 18:23:00,Compact,752.0,Yes,15.05
9580,454600,36.5,140603.0,Toyota Etios Gd,36.0,Punjab,Mohali,2014-08-22 12:08:00,Mid-Size,625.0,Yes,15.15
9581,300000,22.6,160026.0,Mahindra Bolero Slx Bs Iv,36.0,Chandigarh,Chandigarh,2014-08-27 15:46:00,MUV,-1.0,Yes,18.63
9582,350000,37.75,160002.0,Honda City E,60.0,Chandigarh,Chandigarh,2014-08-27 15:28:00,Mid-Size,837.0,No,25.8
9583,500000,48.0,140601.0,Toyota Innova 2.5 Zx 7 Str Bs-Iii,36.0,Punjab,Mohali,2014-08-28 17:19:00,MUV,784.0,Yes,17.88
9584,600000,33.33,140103.0,Toyota Innova 2013 2.5 Gx 8 Str Bs-Iii,60.0,Punjab,Mohali,2014-09-03 15:02:00,MUV,-1.0,Yes,16.37
9585,400000,35.8,160055.0,Maruti Suzuki Ertiga Vdi,60.0,Punjab,Mohali,2014-09-02 15:24:00,Mid-Size,831.0,No,23.0
9587,550000,36.12,140301.0,Toyota Camry 2.5L At,48.0,Punjab,Kharar,2014-09-03 15:42:00,Premium-I,-1.0,Yes,16.42
9588,123875,39.11,134102.0,Maruti Suzuki Alto 800 Lxi,24.0,Haryana,Panchkula,2014-09-06 11:52:00,Compact,600.0,No,12.4
9589,956069,27.8,134112.0,Toyota Innova 2013 2.5 Ev Ps 8 Str Bs-Iv,36.0,Haryana,Panchkula,2014-09-16 14:40:00,MUV,833.0,No,18.6
9590,2018000,56.67,134112.0,Bmw 3 Series 320D Sport Line,24.0,Haryana,Panchkula,2014-09-12 16:33:00,Premium-II,707.0,No,25.5
9592,180000,31.75,140603.0,Hyundai Santro Xing Gl (Cng),48.0,Punjab,Mohali,2014-09-18 17:32:00,Compact,1.0,Yes,17.04
9593,550000,29.0,141112.0,Chevrolet Cruze Ltz At,48.0,Punjab,Ludhiana,2014-09-19 17:20:00,Executive,0.0,Yes,16.38
9594,360000,53.5,160007.0,Tata Indigo Ecs Ls Tdi Bs-Iii,60.0,Chandigarh,Chandigarh,2014-09-18 19:14:00,Mid-Size,-1.0,Yes,16.34
9595,130000,27.0,140301.0,Maruti Suzuki Alto 800 Std,48.0,Punjab,Kharar,2014-09-20 15:54:00,Compact,-1.0,Yes,18.33
9596,2500000,31.42,174103.0,Bmw 6 Series 640D Gran Coupe,60.0,Himachal Pradesh,Solan,2014-09-29 18:24:00,Premium-II,564.0,Yes,16.17
9598,575000,20.83,160101.0,Renault Scala Rxe Diesel,60.0,Chandigarh,Chandigarh,2014-09-24 11:36:00,Mid-Size,-1.0,No,24.6
9601,400000,51.2,134107.0,Chevrolet Cruze Ltz,60.0,Haryana,Panchkula,2014-09-24 17:15:00,Executive,788.0,Yes,16.34
9602,300000,30.12,140603.0,Ford Figo Duratorq Diesel Titanium 1.4,48.0,Punjab,Mohali,2014-09-26 10:47:00,Compact,794.0,No,18.6
9603,450000,31.83,160051.0,Hyundai Verna Fluidic 1.4 Crdi Cx,36.0,Chandigarh,Chandigarh,2014-09-29 17:36:00,Mid-Size,-1.0,No,21.8
9605,4000000,29.75,140406.0,Land Rover Range Rover Evoque Dynamic Sd4,60.0,Punjab,Fatehgarh Sahib,2014-10-07 16:17:00,Premium-II,613.0,No,13.0
9606,218700,50.75,134116.0,Honda Brio V Mt,36.0,Haryana,Panchkula,2014-10-07 16:39:00,Compact,803.0,No,12.8
9607,985000,41.83,160047.0,Toyota Innova 2013 2.5 Gx 7 Str Bs-Iv,60.0,Chandigarh,Chandigarh,2014-10-09 15:34:00,MUV,731.0,No,25.6
9608,400000,31.75,140301.0,Chevrolet Cruze Ltz,48.0,Punjab,Kharar,2014-10-08 16:30:00,Executive,781.0,Yes,17.66
9609,322000,31.58,140118.0,Tata Indica Vista Ls Tdi Bs-Iii,36.0,Punjab,Anandpur Sahib,2014-10-14 05:19:00,Compact,735.0,Yes,17.7
9610,270000,30.58,140603.0,Chevrolet Beat Lt Diesel,60.0,Punjab,Mohali,2014-10-14 01:13:00,Compact,-1.0,No,22.1
9612,1260000,47.17,134112.0,Bmw 3 Series 320D Luxury Line,29.0,Haryana,Panchkula,2014-10-18 04:10:00,Premium-II,791.0,Yes,19.73
9613,285000,47.2,134112.0,Honda City Sv At,25.0,Haryana,Panchkula,2014-10-20 07:07:00,Mid-Size,791.0,No,14.4
9615,1200000,40.83,140603.0,Renault Fluence Diesel E2,42.0,Punjab,Mohali,2014-10-16 10:57:00,Executive,768.0,Yes,17.64
9616,200000,41.0,160036.0,Tata Manza Glx,36.0,Chandigarh,Chandigarh,2014-10-21 07:56:00,Mid-Size,-1.0,Yes,17.51
9617,325000,32.11,141008.0,Mahindra Bolero Zlx Bs Iii,36.0,Punjab,Ludhiana,2014-10-21 07:41:00,MUV,802.0,No,26.5
